epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,4829.27,0.28814,0.20432,0.8521,0.99189,0.96507,0.98035,0.95393,0.21529,0.17871,0.7863,0.0001288,0.0001288,0.0001288
178,4947.44,0.30163,0.21693,0.8618,0.99127,0.96532,0.98035,0.9546,0.2106,0.17935,0.78634,0.00012385,0.00012385,0.00012385
179,5065.01,0.30222,0.21441,0.85816,0.99127,0.96515,0.98037,0.95366,0.20963,0.17081,0.78544,0.0001189,0.0001189,0.0001189
180,5183.34,0.29742,0.20645,0.8549,0.99273,0.95899,0.98023,0.95466,0.21384,0.17446,0.78658,0.00011395,0.00011395,0.00011395
181,5301.65,0.30204,0.21483,0.85548,0.98668,0.95991,0.98117,0.95521,0.21393,0.17268,0.78622,0.000109,0.000109,0.000109
182,5418.6,0.28059,0.19833,0.85191,0.98757,0.95934,0.98015,0.95324,0.20897,0.17627,0.78609,0.00010405,0.00010405,0.00010405
183,5536.07,0.28891,0.20574,0.8564,0.98855,0.96037,0.98034,0.95347,0.21221,0.1736,0.78717,9.91e-05,9.91e-05,9.91e-05
184,5653.51,0.3014,0.21416,0.86196,0.98675,0.96053,0.98045,0.95346,0.21269,0.17368,0.78733,9.415e-05,9.415e-05,9.415e-05
185,5771.81,0.29647,0.21067,0.85953,0.98656,0.95832,0.98017,0.9551,0.20925,0.17426,0.78696,8.92e-05,8.92e-05,8.92e-05
186,5888.32,0.28221,0.19749,0.85463,0.9898,0.95692,0.97984,0.95246,0.21257,0.17526,0.78694,8.425e-05,8.425e-05,8.425e-05
187,6006.34,0.29027,0.20538,0.85185,0.99006,0.95808,0.97982,0.95237,0.21344,0.1815,0.78656,7.93e-05,7.93e-05,7.93e-05
188,6124.85,0.28142,0.19923,0.84754,0.98964,0.95819,0.97985,0.95194,0.21429,0.18215,0.78617,7.435e-05,7.435e-05,7.435e-05
189,6242.02,0.2785,0.19526,0.84748,0.99179,0.95975,0.97984,0.95207,0.21364,0.18331,0.78759,6.94e-05,6.94e-05,6.94e-05
190,6360.07,0.27826,0.19512,0.84833,0.99108,0.96325,0.98037,0.95339,0.21172,0.18248,0.78667,6.445e-05,6.445e-05,6.445e-05
191,6466.2,0.18883,0.12967,0.77069,0.98845,0.96134,0.9711,0.94129,0.22384,0.1966,0.79149,5.95e-05,5.95e-05,5.95e-05
192,6572.29,0.17899,0.12721,0.77797,0.98808,0.96079,0.97134,0.94071,0.22518,0.19957,0.79148,5.455e-05,5.455e-05,5.455e-05
193,6678.56,0.18601,0.12777,0.78154,0.98813,0.9613,0.97205,0.94221,0.22198,0.19942,0.78852,4.96e-05,4.96e-05,4.96e-05
194,6784.69,0.18116,0.12605,0.77459,0.98871,0.96033,0.97253,0.94542,0.219,0.19317,0.7868,4.465e-05,4.465e-05,4.465e-05
195,6891.01,0.18001,0.12627,0.77403,0.9898,0.95616,0.97297,0.94453,0.22628,0.18203,0.78948,3.97e-05,3.97e-05,3.97e-05
196,6997.1,0.18185,0.12519,0.77224,0.9898,0.95628,0.97294,0.94304,0.22466,0.18471,0.79015,3.475e-05,3.475e-05,3.475e-05
197,7103.41,0.18566,0.1272,0.77029,0.98979,0.95541,0.97318,0.94479,0.21977,0.19099,0.78882,2.98e-05,2.98e-05,2.98e-05
198,7209.5,0.18044,0.1243,0.77198,0.98978,0.95489,0.97338,0.94714,0.21513,0.19,0.78781,2.485e-05,2.485e-05,2.485e-05
199,7315.77,0.18636,0.12737,0.77217,0.98978,0.95444,0.97348,0.94768,0.21467,0.19165,0.78765,1.99e-05,1.99e-05,1.99e-05
200,7423.04,0.17688,0.12247,0.78506,0.98035,0.95945,0.97326,0.94586,0.21387,0.18674,0.78756,1.495e-05,1.495e-05,1.495e-05
